Product Title,URL,Description,Details
Javanaise double folded 1476533-04,https://textil.eu/en/p-27572/javanaise-double-folded-1476533-04-floral-viscose-white-100-viscose/,"Viscose is a fibre that is made on the basis of regenerated cellulose. It‘s composed of pure cellulose obtained from cotton processing as waste or wood processing. Therefore it’s chemically made from natural raw materials.
Characteristics: Very comfortable to wear, very absorbent, soft and cool fabric.
Our quality viscose can be used to make outerwear, scarves, skirts and tops.
The viscose we offer is called Javanaise.
Big sale
The Big Sale of Wholesale Goods section will help you effectively combat high inflation and prices rising across all industries: buy printed or dyed fabrics at a bargain price, or stock up in advance on quality fabrics made of 100% cotton, stretch cotton, linen and viscose at unbeatable prices! These are common printed or dyed fabrics which we usually sell out in order to free up our wholesale textile warehouses for new trendy collections of printed and dyed fabrics, or they are leftover yardage from already sold-out collections.


If you are looking for even higher discounts or literally a price slash, please visit our Cheaper Fabrics with Small Defects section.


Textil.eu, a Czech wholesaler of printed and dyed fabrics made of cotton and linen, produced in the European Union, displays prices after registration only and recalculates prices individually according to current discounts directly for each wholesale customer upon login. Sign up to our wholesale e-shop now and contact us for information on how to save even more money and further decrease wholesale prices of printed and dyed fabrics directly for you or your company.","{'Design': '1476533-04', 'Fabric': 'Viscose', 'Material': '100% viscose', 'Colour': 'White, Pink', 'Motive': 'Floral', 'Weight': '115 gsm', 'Width': '138-142 cm', 'Thread': '45x26', 'Yarn': 'viskózová stříž', 'VAT rate': '21.0%'}"
Diana Soft 1477392-74,https://textil.eu/en/p-30587/diana-soft-1477392-74-stars-cotton-plain-grey-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '1477392-74', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Grey, White', 'Motive': 'Stars', 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Diana Soft UNI-9235,https://textil.eu/en/p-28125/diana-soft-uni-9235-unicoloured-cotton-plain-blue-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': 'UNI-9235', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Blue', 'Motive': 'Unicoloured', 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Diana Acryl 1478115-618,https://textil.eu/en/p-27353/diana-acryl-1478115-618-floral-plain-acrylat-coated-matt-white-100-cotton100-acryl/,"During production, an acrylic coating is applied to cotton canvas, therefore creating a relatively flexible, waterproof and pleasant material. Prior to the acrylic coating itself, the fabric undergoes a hydrophobic treatment to prevent the acrylic product from passing through the fabric. Therefore, the acrylic coating is only applied on the front side and the structure of the cotton is preserved on the reverse side.
The fabric with an acrylic coating is easy to wash with water, it is not necessary to wash it in a washing machine. Although, if you still want to wash the fabric we recommend washing unfolded at 30 °C and very gently. The fabric lasts 20 washing cycles. Ironing only on the reverse side at a very low temperature up to 150 °C. The fabric has great colour fastness even in bad weather and long life. You will surely enjoy its easy maintenance.
Thanks to this treatment, you can use the fabric both indoors and outdoors. It can be used to make tablecloths, bags, pillows, aprons and bibs, bags for gymnastics or snacks, bags for cosmetics, cases for electronics and much more. It can also be used to renovate changing tables or dining chairs.","{'Design': '1478115-618', 'Fabric': 'Plain - ACRYLAT coated, matt', 'Material': '100% cotton/100% ACRYL', 'Colour': 'White, Pink', 'Motive': 'Floral', 'Weight': '174 gsm', 'Width': '140-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Sateen Trachten 1479011-29,https://textil.eu/en/p-30254/sateen-trachten-1479011-29-floral-cotton-sateen-blue-100-cotton/,"Cotton satin is a weave that has a typically glossy finish and matt finished back.
Characteristics: The fabric is very breathable, soft, firm and pleasant to the touch.
Our high-quality printed cotton satin can be used as yardage for dresses, shirts, blouses, underwear, boxers, ties, and can also be used for making bedding, interior furnishings or upholstery.
Our satin weave materials include: Sateen, Rasatello, Bormio Vyella, Imperial, Renato.","{'Design': '1479011-29', 'Fabric': 'Cotton Sateen', 'Material': '100% cotton', 'Colour': 'Blue, White', 'Motive': 'Floral', 'Weight': '130 gsm', 'Width': '145-150 cm', 'Thread': '51x30', 'Yarn': 'Ne 40/1', 'VAT rate': '21.0%'}"
Olympia 30844-101,https://textil.eu/en/p-29319/olympia-30844-101-floral-cotton-poplin-blue-100-cotton/,"Cotton poplin is a dense linen weave fabric with predominantly warp yarns generally made from 100% cotton. The fabric has a matt gloss finish and a fine transverse ribbing on the surface.
Characteristics: The fabric is very soft, firm, flowing and pleasant to the touch.
Our high-quality cotton poplin is used for making shirts, blouses, skirts, women's dresses, overalls, underwear, linen and linings.
It can also be used to make fashion accessories or use for decorative purposes.
Our poplins include: Olympia, Prim, Savoy, Barocco, Cobra, Milano, Pelle D´uovo, Olbia.","{'Design': '30844-101', 'Fabric': 'Cotton poplin', 'Material': '100% cotton', 'Colour': 'Blue, Burgundy', 'Motive': 'Floral', 'Weight': '105 gsm', 'Width': '140-150 cm', 'Thread': '57x29', 'Yarn': 'Ne 50/1', 'VAT rate': '21.0%'}"
Diana Soft 1478874-14,https://textil.eu/en/p-28335/diana-soft-1478874-14-dots-cotton-plain-beige-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '1478874-14', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Beige, Pink', 'Motive': 'Dots', 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Gloria 80388-202,https://textil.eu/en/p-27752/gloria-80388-202-childrens-cotton-plain-white-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '80388-202', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'White, Orange', 'Motive': ""Children's"", 'Weight': '115 gsm', 'Width': '138-145 cm', 'Thread': '31x27', 'Yarn': 'Ne 30/1', 'VAT rate': '21.0%'}"
Gloria 80389-202,https://textil.eu/en/p-28527/gloria-80389-202-childrens-cotton-plain-white-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '80389-202', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'White, Orange', 'Motive': ""Children's"", 'Weight': '115 gsm', 'Width': '138-145 cm', 'Thread': '31x27', 'Yarn': 'Ne 30/1', 'VAT rate': '21.0%'}"
Diana Acryl 21013-304,https://textil.eu/en/p-24406/diana-acryl-21013-304-floral-plain-acrylat-coated-matt-blue-100-cotton100-acryl/,"During production, an acrylic coating is applied to cotton canvas, therefore creating a relatively flexible, waterproof and pleasant material. Prior to the acrylic coating itself, the fabric undergoes a hydrophobic treatment to prevent the acrylic product from passing through the fabric. Therefore, the acrylic coating is only applied on the front side and the structure of the cotton is preserved on the reverse side.
The fabric with an acrylic coating is easy to wash with water, it is not necessary to wash it in a washing machine. Although, if you still want to wash the fabric we recommend washing unfolded at 30 °C and very gently. The fabric lasts 20 washing cycles. Ironing only on the reverse side at a very low temperature up to 150 °C. The fabric has great colour fastness even in bad weather and long life. You will surely enjoy its easy maintenance.
Thanks to this treatment, you can use the fabric both indoors and outdoors. It can be used to make tablecloths, bags, pillows, aprons and bibs, bags for gymnastics or snacks, bags for cosmetics, cases for electronics and much more. It can also be used to renovate changing tables or dining chairs.","{'Design': '21013-304', 'Fabric': 'Plain - ACRYLAT coated, matt', 'Material': '100% cotton/100% ACRYL', 'Colour': 'Blue, Grey', 'Motive': 'Floral', 'Weight': '174 gsm', 'Width': '140-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Gloria double folded 30311-305,https://textil.eu/en/p-25214/gloria-double-folded-30311-305-ornaments-cotton-plain-yellow-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '30311-305', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Yellow, Red', 'Motive': 'Ornaments', 'Weight': '115 gsm', 'Width': '138-145 cm', 'Thread': '31x27', 'Yarn': 'Ne 30/1', 'VAT rate': '21.0%'}"
Diana Soft 1478001-17,https://textil.eu/en/p-30178/diana-soft-1478001-17-floral-cotton-plain-white-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '1478001-17', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'White, Blue', 'Motive': 'Floral', 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Jacquard 911304-04,https://textil.eu/en/p-29459/jacquard-911304-04-floral-jacquard-green-100-cotton/,"Jacquard in blue with a pattern of flowers and stripes.
Jacquards are fabrics with interwoven patterns, which are created by a special technique on machines. Jacquard is the name for fabrics for which patterning is created by alternating weaves. They are considered to be works of art whose symbol is the beauty and uniqueness of patterns, which can have a glossy or matt yarn. Jacquard fabrics are very pleasant to the touch and are suitable for spring, summer, autumn and winter clothing.
You can make shirts, jackets, dresses, vests, skirts, pants, coats and much more from them. We recommend ironing from the reverse side, but if you need to iron from the face, it is necessary to iron over a dry cloth and it can be washed at 40 °C.","{'Design': '911304-04', 'Fabric': 'Jacquard', 'Material': '100% cotton', 'Colour': 'Green, Blue', 'Motive': 'Floral, Stripes', 'Weight': '153 gsm', 'Width': '148-150 cm', 'Thread': '27x40', 'Yarn': 'NE 20/1 NE 40/1', 'VAT rate': '21.0%'}"
Sateen Trachten UNI-9166,https://textil.eu/en/p-30463/sateen-trachten-uni-9166-unicoloured-cotton-sateen-violet-100-cotton/,"Cotton satin is a weave that has a typically glossy finish and matt finished back.
Characteristics: The fabric is very breathable, soft, firm and pleasant to the touch.
Our high-quality printed cotton satin can be used as yardage for dresses, shirts, blouses, underwear, boxers, ties, and can also be used for making bedding, interior furnishings or upholstery.
Our satin weave materials include: Sateen, Rasatello, Bormio Vyella, Imperial, Renato.","{'Design': 'UNI-9166', 'Fabric': 'Cotton Sateen', 'Material': '100% cotton', 'Colour': 'Violet', 'Motive': 'Unicoloured', 'Weight': '130 gsm', 'Width': '145-150 cm', 'Thread': '51x30', 'Yarn': 'Ne 40/1', 'VAT rate': '21.0%'}"
